url,currency,price,beadroom,bathroom,furnished,area,location,amenities,price_type,breadcrumb,description,images
https://www.dubizzle.com.bh/en/ad/%D9%85%D8%AD%D8%A7%D9%81%D8%B7%D8%A9-%D8%A7%D9%84%D9%85%D8%AD%D8%B1%D9%82-ID105466673.html,BHD,"77,000",4,4,,240,"Al Hidd, Muharraq Governorate",[],,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Al Hidd,شقق تمليك  في منطقة الحد  تصلح تملك حر  ومزايا  4 غرف نوم ومجلس وصاله ومطبخ و 4حمامات و ثلاث بلكونات  المساحة 240 السعر 77 ألف قابل للتفاوض,"['https://images.dubizzle.com.bh/thumbnails/5345538-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5345539-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5345540-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5345541-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5345542-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B9%D8%B1%D8%A7%D8%AF-ID105001974.html,BHD,"159,270",,,,569.1,"Arad, Muharraq Governorate",[],Negotiable,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Muharraq Governorate>Land for Sale in Arad,أرض للبيع بعراد بالقرب من مدرسة ومركز صحي ومسجد و سوبرماركت,"['https://images.dubizzle.com.bh/thumbnails/3525329-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3525354-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3525355-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/for-sale-flat-in-seef-close-to-city-center-ID105466593.html,BHD,52,1,1,,50,"Seef, Capital Governorate","['Balcony', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security', 'Shared Pool']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Seef,"For sale, a studio apartment under construction in the best location in Seef, in the heart of the capital, Manama, near the City Center Bahrain complex. The area is 50 square meters, consisting of a room, a bathroom, a kitchen, and a balcony. The selling price is only 52,000 Bahraini dinars. To contact:",['https://images.dubizzle.com.bh/thumbnails/5345226-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/gudabiya-supermarket-prime-location-ID105337896.html,BHD,"1,800",,,Yes,700,"Gudaibiya, Capital Governorate",[],Negotiable,Home>Properties>Properties for Sale>Commercial for Sale>Commercial for Sale in Capital Governorate>Commercial for Sale in Gudaibiya,a well reputed supermarket for lease on main road in Gudabiya . . high footfall  area.,['https://images.dubizzle.com.bh/thumbnails/4780997-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D9%85%D9%86%D8%B2%D9%84-2064-%D8%B7%D8%B1%D9%8A%D9%82-3944-ID105466368.html,BHD,"139,900",6,4,No,360,"Riffa, Southern Governorate","['Balcony', 'Maids Room', 'Pets Allowed', 'Walk-in Closet']",,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Southern Governorate>Villas for Sale in Riffa,الطابق الأرضي : ٣ غرف نوم - واحده ماستر صالتين كبار مطبخ داخلي مطبخ خارجي مجلس معزول عن البيت مع حمامة  موقف ثلاث سيارات تقريباً غير مضللين خارج البيت غرفة خادمة تحتاج ترميم وغير جاهزة خلف البيت  الطابق الاول : صاله واسعة  ثلاث غرف - واحده منهم ماستر مطبخ  حوش   ملاحظة جميع الغرف حجم كبير شبه ماستر,"['https://images.dubizzle.com.bh/thumbnails/5344207-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5344208-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5344209-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/land-for-sale-near-karzakkan-roundbout-ID105376944.html,BHD,"98,500",,,,340,"Dumistan, Northern Governorate",[],Negotiable,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Northern Governorate>Land for Sale in Dumistan,type: RB Area: 340m2 location: near Karzakkan Roundbout,['https://images.dubizzle.com.bh/thumbnails/4953263-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID105382275.html,BHD,"515,000",,,,"2,079","Saar, Northern Governorate",[],Negotiable,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Northern Governorate>Land for Sale in Saar,للبيع ارض سكن حدائقي في سار  بالقرب من مجمع سار على شارعين السعر القدم23دينار,['https://images.dubizzle.com.bh/thumbnails/4976654-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%85-%D8%B4%D8%B9%D9%88%D9%85-%D8%A7%D9%85-%D8%A7%D9%84%D8%AD%D8%B5%D9%85-ID105443952.html,BHD,"189,000",2,3,No,265.5,"Bu Ashira, Capital Governorate",[],Negotiable,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Capital Governorate>Villas for Sale in Bu Ashira,"فيلا للبيع في موقع مميز 	•	المساحة: 265.5 متر مربع (مساحة أرض)، 300 متر مربع (مساحة بناء) 	•	الموقع: أم الحصم، مجمع 333، شارع أم شعوم 	•	الفيلا تقع على شارعين 	•	قريبة من: 	•	سوبر ماركت الجزيرة 	•	مستشفى ابن النفيس 	•	نادي الأهلي 	•	مجمع جاليريا و لولو هايبر ماركت الزنج 	•	التصنيف: مبنى ثلاث طوابق (B3) 	•	المزايا: 	•	موقع استراتيجي قريب من أهم الخدمات والمرافق 	•	السعر: 195,000 دينار بحريني (قابل للتفاوض)  Villa for Sale in a Prime Location 	•	Land Area: 265.5 sqm, Built-Up Area: 300 sqm 	•	Location: Umm Al-Hassam, Block 333, Um Ish’oom Avenue  	•	The villa is located on two streets 	•	Close to: 	•	Al-Jazeera Supermarket 	•	Ibn Al-Nafis Hospital 	•	Al-Ahli Club 	•	Galleria Mall and Lulu Hypermarket Zinj 	•	Classification: Three-story building (B3) 	•	Features: 	•	Strategic location close to essential services and amenities 	•	Price: 195,000 BHD (Negotiable) contact :","['https://images.dubizzle.com.bh/thumbnails/5252415-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5341288-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5341289-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5341290-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%B4%D9%82%D8%A9-%D9%88%D8%A7%D8%B3%D8%B9%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%81%D9%8A%D8%B1-3-%D8%BA%D8%B1%D9%81-3-%D8%AD%D9%85%D8%A7%D9%85%D8%A7%D8%AA-%D9%88-%D8%B5%D8%A7%D9%84%D8%A9-%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-ID105465451.html,BHD,"75,000",3,3,Yes,181,"Juffair, Capital Governorate",[],,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,عدد الغرف 3 واحدة ماستر عدد الحمامات 3  مطبخ جاهز صالة واسعه الشقه / البيع بالعفش  / التكيف سنترال / المساحة 181م  / الطابق  6   بالبرج مسبح وصالة رياضيه  موقف سيارات   آسم البرج مرمر 1  الجفير. سعر البيع 75 الف دينار بحريني,"['https://images.dubizzle.com.bh/thumbnails/5340599-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340600-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340601-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340602-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340603-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340604-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340605-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340606-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340607-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340608-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340609-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340610-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340611-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340612-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340613-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340614-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340615-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340616-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5340617-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%B4%D9%82%D9%82-%D8%AA%D9%85%D9%84%D9%8A%D9%83-%D8%AC%D8%A7%D9%87%D8%B2%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A-ID105384245.html,BHD,"75,000",5,4,,210,"Riffa, Southern Governorate","['Balcony', 'Covered Parking']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Southern Governorate>Apartments for Sale in Riffa,البنايةةجاهزة للسكن موقع ممتاز بجانب الللولو هايبر ماركت,['https://images.dubizzle.com.bh/thumbnails/4984759-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%88-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A%D9%84%D8%A7-%D9%81%D9%8A-%D8%B9%D8%B1%D8%A7%D8%AF-villa-for-rent-and-sale-in-arad-ID105370055.html,BHD,800,7,7,No,400,"Arad, Muharraq Governorate","['Central A/C & heating', 'Covered Parking']",Negotiable,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Arad,للإيجار فيلا في عراد نص فرش مكيفه سبلت بالكامل تتكون من: الطابق الارضي: جناح الضيوف (مجلس و غرفة طعام و مغاسل وحمام) صالتين مفتوحين على بعض و حمام يخدم الصاله و غرفة نوم مع حمام و مطبخ متكامل مع الاجهزة الكهربية الطابق الاول : 4 غرف نوم مع حماماتهم صالة كبيرة مخزن و بنتري الطابق الثاني: غرفة خدم مع حمام وغرفة غسيل كراج ل3-4 سيارات عمرها 8 سنين مساحة الارض: 400 متر مساحة البناء: 455 متر الايجار : 800 دينار  غير شامل سعر البيع ١٩٠الف دينار بحريني قابل للجادين للتواصل:,['https://images.dubizzle.com.bh/thumbnails/4921881-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%B9%D9%8A%D8%B3%D9%89-house-4-sale-in-isa-town-ID105330838.html,BHD,"97,000",4,5,No,220,"Isa Town, Southern Governorate","['Covered Parking', 'Maids Room', 'Private Garden']",,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Southern Governorate>Villas for Sale in Isa Town,للبيع بيت نظيف ومجدد ( جاهز للسكن ) منطقه مدينة عيسى  بجانب المدينه الرياضيه مساحه الارض 220 م2 مكون من 4 غرف  ( غرفه ماستر ) ( مجلس بابه منفصل مع  حمام خارجي له ) وعدد 4 حمامات  ( غرفه غسيل ) مطبخ خارجي  مظله لسيارتين او اكثر  رصيف امام المنزل بعرض 4 متر حوش امامي وحوش خلفي كبير جلسه خارجيه مظلله واماميه باب رئيسي وباب جانبي على الممر منطقه مخصصه للزراعه باركات عامه 10 سيارات قريب جدا من السوق وجميع المدارس والخدمات   المطلوب 97 الف دينار,"['https://images.dubizzle.com.bh/thumbnails/5282462-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5282463-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5282464-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5282465-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5282466-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5282467-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5282468-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5282469-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AC%D8%B2%D8%B1-%D8%A7%D9%85%D9%88%D8%A7%D8%AC-flat-for-sale-in-amwaj-ID105445360.html,BHD,"65,000",3,3,Yes,160,"Amwaj Island, Muharraq Governorate","['Built in Kitchen Appliances', 'Central A/C & heating', 'Covered Parking', 'Shared Pool', 'Shared Spa', 'Walk-in Closet']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Amwaj Island,"للبيع شقه في جز امواج  مساحتها 160 3 غرف 3 حمامات مطبخ مفتوح  صاله واسعه  بلكونه العماره فيها مسبح و نادي، بارك خاص الرسوم السنويه 800 Reem residence السعر المطلوب 75,000 BD  For sale an apartment in Amwaj   Area Size  160 SQM  3 Rooms  3 bathrooms  Open kitchen  large hall  Balcony  The building has a swimming pool and a club, a private park  annual fee  service/ BD800  Reem residence  Asking price 75,000 BD","['https://images.dubizzle.com.bh/thumbnails/5257796-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257797-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257798-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257799-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257800-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257801-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257802-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257803-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5257804-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%85%D8%A8%D9%86%D9%8A-%D9%82%D9%81%D9%84%D9%89-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-ID104759256.html,BHD,"20,000",,,,225,"Dumistan, Northern Governorate",[],,Home>Properties>Properties for Sale>Buildings for Sale>Buildings for Sale in Northern Governorate>Buildings for Sale in Dumistan,مبني قفلي تجاري للبيع في الهملة الصناعيه مكون من ٣ محلات وشقه مؤجره بالكامل مدخولها الحالي ٤٥٠ دينار ايجار الارض ٢٢٠ دينار,"['https://images.dubizzle.com.bh/thumbnails/2644130-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2644131-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2644132-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2644133-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/2644134-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/2-bedrooms-flat-with-balcony-and-expats-can-buy-ID104742499.html,BHD,"88,000",2,2,Yes,121,"Seef, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Seef,"Call on 3,3,2,7,6,6,0,5 sea view","['https://images.dubizzle.com.bh/thumbnails/5338906-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338907-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338908-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID105464957.html,BHD,"190,000",4,2,Yes,220,"Janabiyah, Northern Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room']",Negotiable,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Northern Governorate>Villas for Sale in Janabiyah,#فيلا_للبيع_البحرين   للبيع #فيلا_الميركادو   فيلا بمساحة 220 م2  تتكون من :   الطابق الأرضي   صالة كبيرة بها غرفتين للجلوس مفتوحة على الصالة .   مطبخ داخلي وخارجي.   حمام للضيوف .  مخزن .  غرفة خارجية للسائق مع حمام   الدور الأولى   غرفه ماستر كبيره مع التبديل وركن كوفي .  غرفتين مع حمام مشترك .  صالة .    الطابق الثاني   غرفة خادمة مع حمام .  غرفة الغسيل .  غرفة زجاجية على السطح بمواصفات خاصة .    الإضافات: الفيلا مفروشة بالكامل بأرقى الأثاث مع كافة الأجهزة الكهربائية .  نظام الكاميرا .  المرآب الأمريكي .  تكييف مركزي لكامل الفيلا .  المنطقة الجنبية  190.000 bd قابل للتفاوض للاستفسار واتساب على الرقم,"['https://images.dubizzle.com.bh/thumbnails/5338466-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338467-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338468-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338469-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338470-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338471-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338472-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338473-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338474-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338475-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338476-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338477-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5338478-800x600.jpeg']"
